Fecha Orden,Numero de Orden,Unidades Vendidas,Monto de Venta,Nombre Tienda,SKU Producto,Correo Electrónico
06/29/2015,SO46591,1,3578.27,AW Comas,BK-R93R-62,samantha10@adventure-works.com
06/30/2015,SO46599,1,3578.27,AW Breña,BK-R93R-62,sierra7@adventure-works.com
02/19/2015,SO45455,1,3578.27,AW Trujillo,BK-R93R-62,ebony15@adventure-works.com
02/17/2015,SO45449,1,3578.27,AW Trujillo,BK-R93R-62,krista0@adventure-works.com
03/01/2015,SO45580,1,3578.27,AW Trujillo,BK-R93R-62,cassie11@adventure-works.com
04/17/2015,SO45924,1,3578.27,AW Trujillo,BK-R93R-62,stacy1@adventure-works.com
04/10/2015,SO45868,1,3578.27,AW Trujillo,BK-R93R-62,dana18@adventure-works.com
04/10/2015,SO45869,1,3578.27,AW Trujillo,BK-R93R-62,jessica62@adventure-works.com
01/13/2015,SO45146,1,3578.27,AW Huancayo,BK-R93R-62,maria59@adventure-works.com
05/12/2015,SO46191,1,3578.27,AW Trujillo,BK-R93R-62,krista10@adventure-works.com
01/15/2015,SO45160,1,3578.27,AW Huancayo,BK-R93R-62,regina3@adventure-works.com
01/19/2015,SO45187,1,3578.27,AW Huancayo,BK-R93R-62,meghan14@adventure-works.com
02/13/2015,SO45425,1,3578.27,AW Huancayo,BK-R93R-62,jaime21@adventure-works.com
02/05/2015,SO45371,1,3578.27,AW Huancayo,BK-R93R-62,jaime9@adventure-works.com
04/09/2015,SO45866,1,3578.27,AW Huancayo,BK-R93R-62,kelli7@adventure-works.com
06/19/2015,SO46519,1,3578.27,AW Huancayo,BK-R93R-62,april9@adventure-works.com
01/10/2015,SO45128,1,3578.27,AW Arequipa,BK-R93R-62,katrina21@adventure-works.com
01/11/2015,SO45137,1,3578.27,AW Arequipa,BK-R93R-62,latasha6@adventure-works.com
01/26/2015,SO45232,1,3578.27,AW Arequipa,BK-R93R-62,ashley37@adventure-works.com
01/29/2015,SO45245,1,3578.27,AW Arequipa,BK-R93R-62,carmen12@adventure-works.com
01/14/2015,SO45153,1,3578.27,AW Arequipa,BK-R93R-62,regina6@adventure-works.com
02/15/2015,SO45444,1,3578.27,AW Arequipa,BK-R93R-62,claudia8@adventure-works.com
02/15/2015,SO45445,1,3578.27,AW Arequipa,BK-R93R-62,stacy13@adventure-works.com
02/28/2015,SO45515,1,3578.27,AW Arequipa,BK-R93R-62,bridget1@adventure-works.com
02/22/2015,SO45473,1,3578.27,AW Arequipa,BK-R93R-62,tara5@adventure-works.com
02/25/2015,SO45494,1,3578.27,AW Arequipa,BK-R93R-62,kari18@adventure-works.com
03/21/2015,SO45715,1,3578.27,AW Arequipa,BK-R93R-62,rosa16@adventure-works.com
03/17/2015,SO45690,1,3578.27,AW Arequipa,BK-R93R-62,erika6@adventure-works.com
04/21/2015,SO45949,1,3578.27,AW Arequipa,BK-R93R-62,tanya1@adventure-works.com
04/26/2015,SO45982,1,3578.27,AW Arequipa,BK-R93R-62,kristine14@adventure-works.com
04/15/2015,SO45907,1,3578.27,AW Arequipa,BK-R93R-62,trisha22@adventure-works.com
04/23/2015,SO45964,1,3578.27,AW Arequipa,BK-R93R-62,ioannis0@adventure-works.com
04/20/2015,SO45943,1,3578.27,AW Arequipa,BK-R93R-62,kaylee2@adventure-works.com
04/23/2015,SO45963,1,3578.27,AW Arequipa,BK-R93R-62,anna22@adventure-works.com
04/18/2015,SO45931,1,3578.27,AW Arequipa,BK-R93R-62,tasha8@adventure-works.com
06/22/2015,SO46541,1,3578.27,AW Arequipa,BK-R93R-62,chloe35@adventure-works.com
06/21/2015,SO46535,1,3578.27,AW Arequipa,BK-R93R-62,tracy12@adventure-works.com
06/02/2015,SO46405,1,3578.27,AW Arequipa,BK-R93R-62,autumn15@adventure-works.com
01/20/2015,SO45193,1,3578.27,AW Mall del Sur,BK-R93R-62,julia75@adventure-works.com
01/06/2015,SO45108,1,3578.27,AW Mall del Sur,BK-R93R-62,courtney2@adventure-works.com
02/27/2015,SO45510,1,3578.27,AW Mall del Sur,BK-R93R-62,lauren60@adventure-works.com
02/11/2015,SO45412,1,3578.27,AW Mall del Sur,BK-R93R-62,chloe65@adventure-works.com
03/16/2015,SO45680,1,3578.27,AW Mall del Sur,BK-R93R-62,haley14@adventure-works.com
04/12/2015,SO45881,1,3578.27,AW Mall del Sur,BK-R93R-62,isabelle16@adventure-works.com
04/29/2015,SO46001,1,3578.27,AW Mall del Sur,BK-R93R-62,olivia61@adventure-works.com
06/27/2015,SO46576,1,3578.27,AW Mall del Sur,BK-R93R-62,alisha24@adventure-works.com
02/11/2015,SO45416,1,3578.27,AW Mall del Sur,BK-R93R-62,jessica32@adventure-works.com
02/06/2015,SO45378,1,3578.27,AW Mall del Sur,BK-R93R-62,katherine20@adventure-works.com
02/20/2015,SO45462,1,3578.27,AW Mall del Sur,BK-R93R-62,hannah37@adventure-works.com
01/06/2015,SO45104,1,3578.27,AW Breña,BK-R93R-62,ashley0@adventure-works.com
01/02/2015,SO45084,1,3578.27,AW Breña,BK-R93R-62,grace54@adventure-works.com
01/19/2015,SO45189,1,3578.27,AW Comas,BK-R93R-62,shelby6@adventure-works.com
01/28/2015,SO45240,1,3578.27,AW Comas,BK-R93R-62,gabriella0@adventure-works.com
01/04/2015,SO45098,1,3578.27,AW Comas,BK-R93R-62,dawn26@adventure-works.com
01/09/2015,SO45121,1,3578.27,AW Comas,BK-R93R-62,victoria33@adventure-works.com
01/03/2015,SO45090,1,3578.27,AW Breña,BK-R93R-62,alexandra57@adventure-works.com
01/11/2015,SO45135,1,3578.27,AW Breña,BK-R93R-62,riley21@adventure-works.com
01/14/2015,SO45152,1,3578.27,AW Comas,BK-R93R-62,sydney34@adventure-works.com
01/12/2015,SO45143,1,3578.27,AW Breña,BK-R93R-62,janet33@adventure-works.com
02/14/2015,SO45438,1,3578.27,AW Comas,BK-R93R-62,paige35@adventure-works.com
02/06/2015,SO45382,1,3578.27,AW Comas,BK-R93R-52,julia17@adventure-works.com
01/22/2015,SO45206,1,3578.27,AW Lurin,BK-R93R-52,tammy2@adventure-works.com
02/02/2015,SO45351,1,3578.27,AW Lurin,BK-R93R-52,seth12@adventure-works.com
02/03/2015,SO45359,1,3578.27,AW Breña,BK-R93R-52,marshall35@adventure-works.com
03/01/2015,SO45581,1,3578.27,AW Comas,BK-R93R-52,trinity9@adventure-works.com
03/20/2015,SO45706,1,3578.27,AW Breña,BK-R93R-52,david55@adventure-works.com
03/02/2015,SO45588,1,3578.27,AW Breña,BK-R93R-52,jenny40@adventure-works.com
03/16/2015,SO45678,1,3578.27,AW Breña,BK-R93R-52,megan53@adventure-works.com
03/07/2015,SO45624,1,3578.27,AW Breña,BK-R93R-52,jenna19@adventure-works.com
03/28/2015,SO45759,1,3578.27,AW Breña,BK-R93R-52,taylor67@adventure-works.com
03/10/2015,SO45642,1,3578.27,AW Breña,BK-R93R-52,angela10@adventure-works.com
03/13/2015,SO45656,1,3578.27,AW Breña,BK-R93R-52,sean8@adventure-works.com
03/23/2015,SO45726,1,3578.27,AW Lurin,BK-R93R-52,lance13@adventure-works.com
03/27/2015,SO45756,1,3578.27,AW Breña,BK-R93R-52,zachary37@adventure-works.com
02/23/2015,SO45477,1,3578.27,AW Trujillo,BK-R93R-52,brittney19@adventure-works.com
02/10/2015,SO45400,1,3578.27,AW Trujillo,BK-R93R-52,brett14@adventure-works.com
03/18/2015,SO45692,1,3578.27,AW Trujillo,BK-R93R-52,victor18@adventure-works.com
03/24/2015,SO45728,1,3578.27,AW Trujillo,BK-R93R-52,madison47@adventure-works.com
01/21/2015,SO45198,1,3578.27,AW Huancayo,BK-R93R-52,vadim0@adventure-works.com
01/11/2015,SO45130,1,3578.27,AW Huancayo,BK-R93R-52,dalton29@adventure-works.com
01/19/2015,SO45186,1,3578.27,AW Huancayo,BK-R93R-52,edwin11@adventure-works.com
02/01/2015,SO45345,1,3578.27,AW Huancayo,BK-R93R-52,bonnie12@adventure-works.com
02/09/2015,SO45397,1,3578.27,AW Huancayo,BK-R93R-52,harold11@adventure-works.com
02/06/2015,SO45377,1,3578.27,AW Huancayo,BK-R93R-52,dominique14@adventure-works.com
02/04/2015,SO45365,1,3578.27,AW Huancayo,BK-R93R-52,jacob7@adventure-works.com
02/02/2015,SO45352,1,3578.27,AW Huancayo,BK-R93R-52,daisy3@adventure-works.com
03/18/2015,SO45693,1,3578.27,AW Huancayo,BK-R93R-52,teresa11@adventure-works.com
03/24/2015,SO45729,1,3578.27,AW Huancayo,BK-R93R-52,robin15@adventure-works.com
01/09/2015,SO45124,1,3578.27,AW Arequipa,BK-R93R-52,denise4@adventure-works.com
01/14/2015,SO45154,1,3578.27,AW Arequipa,BK-R93R-52,gary19@adventure-works.com
01/03/2015,SO45092,1,3578.27,AW Arequipa,BK-R93R-52,glenn5@adventure-works.com
01/20/2015,SO45195,1,3578.27,AW Arequipa,BK-R93R-52,donald16@adventure-works.com
01/19/2015,SO45190,1,3578.27,AW Arequipa,BK-R93R-52,rosa23@adventure-works.com
02/22/2015,SO45472,1,3578.27,AW Arequipa,BK-R93R-52,meredith17@adventure-works.com
02/02/2015,SO45356,1,3578.27,AW Arequipa,BK-R93R-52,douglas4@adventure-works.com
02/23/2015,SO45479,1,3578.27,AW Arequipa,BK-R93R-52,sheena1@adventure-works.com
02/03/2015,SO45362,1,3578.27,AW Arequipa,BK-R93R-52,kristopher14@adventure-works.com
02/24/2015,SO45487,1,3578.27,AW Arequipa,BK-R93R-52,shawna14@adventure-works.com
02/16/2015,SO45447,1,3578.27,AW Arequipa,BK-R93R-52,gloria22@adventure-works.com
02/11/2015,SO45420,1,3578.27,AW Arequipa,BK-R93R-52,orlando16@adventure-works.com
02/23/2015,SO45481,1,3578.27,AW Arequipa,BK-R93R-52,robin3@adventure-works.com
02/23/2015,SO45480,1,3578.27,AW Arequipa,BK-R93R-52,lawrence9@adventure-works.com
02/11/2015,SO45421,1,3578.27,AW Arequipa,BK-R93R-52,mackenzie33@adventure-works.com
02/07/2015,SO45391,1,3578.27,AW Arequipa,BK-R93R-52,raymond14@adventure-works.com
02/26/2015,SO45505,1,3578.27,AW Arequipa,BK-R93R-52,carla13@adventure-works.com
02/05/2015,SO45375,1,3578.27,AW Arequipa,BK-R93R-52,allen14@adventure-works.com
02/22/2015,SO45475,1,3578.27,AW Arequipa,BK-R93R-52,alfredo20@adventure-works.com
03/20/2015,SO45711,1,3578.27,AW Arequipa,BK-R93R-52,mariah7@adventure-works.com
03/03/2015,SO45600,1,3578.27,AW Arequipa,BK-R93R-52,holly17@adventure-works.com
03/25/2015,SO45743,1,3578.27,AW Arequipa,BK-R93R-52,timothy37@adventure-works.com
03/22/2015,SO45720,1,3578.27,AW Arequipa,BK-R93R-52,tina20@adventure-works.com
03/20/2015,SO45708,1,3578.27,AW Arequipa,BK-R93R-52,ruben3@adventure-works.com
03/30/2015,SO45772,1,3578.27,AW Arequipa,BK-R93R-52,olivia42@adventure-works.com
03/20/2015,SO45709,1,3578.27,AW Arequipa,BK-R93R-52,tina10@adventure-works.com
01/05/2015,SO45101,1,3578.27,AW Mall del Sur,BK-R93R-52,adam36@adventure-works.com
01/16/2015,SO45165,1,3578.27,AW Mall del Sur,BK-R93R-52,wyatt18@adventure-works.com
01/24/2015,SO45219,1,3578.27,AW Mall del Sur,BK-R93R-52,chloe39@adventure-works.com
02/24/2015,SO45490,1,3578.27,AW Mall del Sur,BK-R93R-52,eric23@adventure-works.com
02/24/2015,SO45484,1,3578.27,AW Mall del Sur,BK-R93R-52,juan9@adventure-works.com
03/31/2015,SO45776,1,3578.27,AW Mall del Sur,BK-R93R-52,megan16@adventure-works.com
03/09/2015,SO45635,1,3578.27,AW Mall del Sur,BK-R93R-52,lucas88@adventure-works.com
02/19/2015,SO45457,1,3578.27,AW Mall del Sur,BK-R93R-52,christian29@adventure-works.com
02/03/2015,SO45360,1,3578.27,AW Mall del Sur,BK-R93R-52,jonathan16@adventure-works.com
02/11/2015,SO45411,1,3578.27,AW Mall del Sur,BK-R93R-52,kayla19@adventure-works.com
02/06/2015,SO45379,1,3578.27,AW Mall del Sur,BK-R93R-52,savannah12@adventure-works.com
01/08/2015,SO45113,1,3578.27,AW Breña,BK-R93R-52,suzanne2@adventure-works.com
01/04/2015,SO45097,1,3578.27,AW Breña,BK-R93R-52,caroline10@adventure-works.com
01/10/2015,SO45127,1,3578.27,AW Comas,BK-R93R-52,ian38@adventure-works.com
01/17/2015,SO45174,1,3578.27,AW Breña,BK-R93R-52,faith28@adventure-works.com
01/20/2015,SO45194,1,3578.27,AW Breña,BK-R93R-52,kelly5@adventure-works.com
01/17/2015,SO45175,1,3578.27,AW Breña,BK-R93R-52,xavier50@adventure-works.com
01/17/2015,SO45176,1,3578.27,AW Comas,BK-R93R-52,erin27@adventure-works.com
01/23/2015,SO45216,1,3578.27,AW Breña,BK-R93R-52,robert48@adventure-works.com
01/31/2015,SO45262,1,3578.27,AW Breña,BK-R93R-52,marissa17@adventure-works.com
02/22/2015,SO45471,1,3578.27,AW Comas,BK-R93R-52,erin25@adventure-works.com
02/15/2015,SO45443,1,3578.27,AW Breña,BK-R93R-52,julia37@adventure-works.com
02/08/2015,SO45395,1,3578.27,AW Breña,BK-R93R-52,lydia17@adventure-works.com
02/23/2015,SO45478,1,3578.27,AW Comas,BK-R93R-52,isaiah23@adventure-works.com
04/01/2015,SO45816,1,3578.27,AW Breña,BK-R93R-52,taylor63@adventure-works.com
04/04/2015,SO45833,1,3578.27,AW Comas,BK-R93R-52,hannah33@adventure-works.com
04/04/2015,SO45835,1,3578.27,AW Comas,BK-R93R-52,victoria26@adventure-works.com
04/12/2015,SO45883,1,3578.27,AW Comas,BK-R93R-52,jessie7@adventure-works.com
04/12/2015,SO45884,1,3578.27,AW Comas,BK-R93R-52,johnny16@adventure-works.com
04/12/2015,SO45885,1,3578.27,AW Lurin,BK-R93R-52,larry17@adventure-works.com
04/12/2015,SO45880,1,3578.27,AW Breña,BK-R93R-52,natalie5@adventure-works.com
04/15/2015,SO45897,1,3578.27,AW Comas,BK-R93R-52,mathew17@adventure-works.com
04/17/2015,SO45923,1,3578.27,AW Breña,BK-R93R-52,abigail22@adventure-works.com
04/19/2015,SO45934,1,3578.27,AW Breña,BK-R93R-52,angel30@adventure-works.com
04/17/2015,SO45918,1,3578.27,AW Breña,BK-R93R-52,tamara27@adventure-works.com
04/18/2015,SO45928,1,3578.27,AW Comas,BK-R93R-52,mary40@adventure-works.com
04/19/2015,SO45933,1,3578.27,AW Comas,BK-R93R-52,sarah14@adventure-works.com
04/27/2015,SO45984,1,3578.27,AW Comas,BK-R93R-52,caroline15@adventure-works.com
04/25/2015,SO45973,1,3578.27,AW Breña,BK-R93R-52,gavin20@adventure-works.com
04/28/2015,SO45993,1,3578.27,AW Breña,BK-R93R-52,ian50@adventure-works.com
05/01/2015,SO46114,1,3578.27,AW Breña,BK-R93R-52,cedric14@adventure-works.com
05/02/2015,SO46120,1,3578.27,AW Breña,BK-R93R-52,fernando2@adventure-works.com
05/08/2015,SO46162,1,3578.27,AW Breña,BK-R93R-52,aaron24@adventure-works.com
05/08/2015,SO46169,1,3578.27,AW Breña,BK-R93R-52,bailey13@adventure-works.com
05/11/2015,SO46179,1,3578.27,AW Breña,BK-R93R-52,cheryl24@adventure-works.com
05/13/2015,SO46194,1,3578.27,AW Breña,BK-R93R-52,kevin16@adventure-works.com
05/14/2015,SO46210,1,3578.27,AW Lurin,BK-R93R-52,janelle12@adventure-works.com
05/14/2015,SO46205,1,3578.27,AW Breña,BK-R93R-52,luke43@adventure-works.com
05/16/2015,SO46218,1,3578.27,AW Lurin,BK-R93R-52,derek4@adventure-works.com
05/16/2015,SO46226,1,3578.27,AW Lurin,BK-R93R-52,kate19@adventure-works.com
05/21/2015,SO46258,1,3578.27,AW Comas,BK-R93R-52,jaclyn0@adventure-works.com
05/21/2015,SO46259,1,3578.27,AW Comas,BK-R93R-52,logan22@adventure-works.com
05/23/2015,SO46271,1,3578.27,AW Breña,BK-R93R-52,eduardo62@adventure-works.com
05/25/2015,SO46289,1,3578.27,AW Comas,BK-R93R-52,cameron16@adventure-works.com
05/26/2015,SO46297,1,3578.27,AW Comas,BK-R93R-52,kristen15@adventure-works.com
05/27/2015,SO46301,1,3578.27,AW Lurin,BK-R93R-52,theodore20@adventure-works.com
05/30/2015,SO46313,1,3578.27,AW Comas,BK-R93R-52,jose39@adventure-works.com
06/01/2015,SO46390,1,3578.27,AW Breña,BK-R93R-52,francisco3@adventure-works.com
06/01/2015,SO46392,1,3578.27,AW Lurin,BK-R93R-52,jill14@adventure-works.com
06/05/2015,SO46420,1,3578.27,AW Lurin,BK-R93R-52,ernest4@adventure-works.com
06/05/2015,SO46416,1,3578.27,AW Breña,BK-R93R-52,katelyn2@adventure-works.com
06/06/2015,SO46423,1,3578.27,AW Breña,BK-R93R-52,thomas25@adventure-works.com
06/08/2015,SO46438,1,3578.27,AW Breña,BK-R93R-52,charles42@adventure-works.com
06/11/2015,SO46459,1,3578.27,AW Breña,BK-R93R-52,justin14@adventure-works.com
06/15/2015,SO46485,1,3578.27,AW Breña,BK-R93R-52,chloe78@adventure-works.com
06/16/2015,SO46490,1,3578.27,AW Breña,BK-R93R-52,sophia18@adventure-works.com
06/18/2015,SO46498,1,3578.27,AW Breña,BK-R93R-52,isabella34@adventure-works.com
06/20/2015,SO46523,1,3578.27,AW Breña,BK-R93R-52,antonio14@adventure-works.com
06/23/2015,SO46549,1,3578.27,AW Comas,BK-R93R-52,sean25@adventure-works.com
06/23/2015,SO46547,1,3578.27,AW Comas,BK-R93R-52,vanessa20@adventure-works.com
06/25/2015,SO46567,1,3578.27,AW Comas,BK-R93R-52,ian19@adventure-works.com
06/26/2015,SO46570,1,3578.27,AW Lurin,BK-R93R-52,arianna34@adventure-works.com
06/28/2015,SO46586,1,3578.27,AW Comas,BK-R93R-52,erin23@adventure-works.com
05/20/2015,SO46252,1,3578.27,AW Trujillo,BK-R93R-52,cory19@adventure-works.com
05/19/2015,SO46250,1,3578.27,AW Trujillo,BK-R93R-52,carmen14@adventure-works.com
06/08/2015,SO46437,1,3578.27,AW Trujillo,BK-R93R-52,roger50@adventure-works.com
06/04/2015,SO46409,1,3578.27,AW Trujillo,BK-R93R-52,tasha16@adventure-works.com
04/07/2015,SO45853,1,3578.27,AW Huancayo,BK-R93R-52,isabelle3@adventure-works.com
05/08/2015,SO46166,1,3578.27,AW Huancayo,BK-R93R-52,marcus72@adventure-works.com
06/26/2015,SO46571,1,3578.27,AW Huancayo,BK-R93R-52,erick15@adventure-works.com
04/03/2015,SO45831,1,3578.27,AW Arequipa,BK-R93R-52,rodney11@adventure-works.com
04/25/2015,SO45977,1,3578.27,AW Arequipa,BK-R93R-52,shawn17@adventure-works.com
04/30/2015,SO46020,1,3578.27,AW Arequipa,BK-R93R-52,raymond8@adventure-works.com
04/29/2015,SO46006,1,3578.27,AW Arequipa,BK-R93R-52,cesar2@adventure-works.com
04/20/2015,SO45940,1,3578.27,AW Arequipa,BK-R93R-52,dawn45@adventure-works.com
05/25/2015,SO46291,1,3578.27,AW Arequipa,BK-R93R-52,katelyn11@adventure-works.com
05/16/2015,SO46225,1,3578.27,AW Arequipa,BK-R93R-52,mariah41@adventure-works.com
05/04/2015,SO46135,1,3578.27,AW Arequipa,BK-R93R-52,dale17@adventure-works.com
05/25/2015,SO46292,1,3578.27,AW Arequipa,BK-R93R-52,joe38@adventure-works.com
05/03/2015,SO46129,1,3578.27,AW Arequipa,BK-R93R-52,evelyn15@adventure-works.com
05/21/2015,SO46262,1,3578.27,AW Arequipa,BK-R93R-52,barbara32@adventure-works.com
05/23/2015,SO46275,1,3578.27,AW Arequipa,BK-R93R-52,edwin26@adventure-works.com
05/04/2015,SO46137,1,3578.27,AW Arequipa,BK-R93R-52,dennis22@adventure-works.com
06/02/2015,SO46402,1,3578.27,AW Arequipa,BK-R93R-52,kristi12@adventure-works.com
06/14/2015,SO46481,1,3578.27,AW Arequipa,BK-R93R-52,ruth19@adventure-works.com
06/19/2015,SO46517,1,3578.27,AW Arequipa,BK-R93R-52,deborah15@adventure-works.com
06/10/2015,SO46453,1,3578.27,AW Arequipa,BK-R93R-52,jarrod10@adventure-works.com
06/08/2015,SO46439,1,3578.27,AW Arequipa,BK-R93R-52,geoffrey17@adventure-works.com
06/17/2015,SO46494,1,3578.27,AW Arequipa,BK-R93R-52,meredith2@adventure-works.com
06/23/2015,SO46554,1,3578.27,AW Arequipa,BK-R93R-52,mayra12@adventure-works.com
06/07/2015,SO46434,1,3578.27,AW Arequipa,BK-R93R-52,keith13@adventure-works.com
04/30/2015,SO46014,1,3578.27,AW Mall del Sur,BK-R93R-52,kaitlyn76@adventure-works.com
04/30/2015,SO46015,1,3578.27,AW Mall del Sur,BK-R93R-52,joshua22@adventure-works.com
04/13/2015,SO45893,1,3578.27,AW Mall del Sur,BK-R93R-52,connor12@adventure-works.com
05/12/2015,SO46187,1,3578.27,AW Mall del Sur,BK-R93R-52,jill7@adventure-works.com
05/02/2015,SO46122,1,3578.27,AW Mall del Sur,BK-R93R-52,melissa26@adventure-works.com
05/16/2015,SO46219,1,3578.27,AW Mall del Sur,BK-R93R-52,abigail56@adventure-works.com
05/16/2015,SO46220,1,3578.27,AW Mall del Sur,BK-R93R-52,wayne18@adventure-works.com
06/19/2015,SO46511,1,3578.27,AW Mall del Sur,BK-R93R-52,molly9@adventure-works.com
06/19/2015,SO46513,1,3578.27,AW Mall del Sur,BK-R93R-52,brandon39@adventure-works.com
06/06/2015,SO46425,1,3578.27,AW Mall del Sur,BK-R93R-52,katelyn34@adventure-works.com
06/29/2015,SO46592,1,3578.27,AW Mall del Sur,BK-R93R-52,ian54@adventure-works.com
06/16/2015,SO46489,1,3578.27,AW Mall del Sur,BK-R93R-52,hannah15@adventure-works.com
06/21/2015,SO46530,1,3578.27,AW Mall del Sur,BK-R93R-52,christian22@adventure-works.com
01/12/2015,SO45139,1,3578.27,AW Lurin,BK-R93R-56,wayne21@adventure-works.com
01/10/2015,SO45126,1,3578.27,AW Lurin,BK-R93R-44,meredith27@adventure-works.com
02/14/2015,SO45434,1,3578.27,AW Breña,BK-R93R-44,nicholas16@adventure-works.com
02/18/2015,SO45453,1,3578.27,AW Lurin,BK-R93R-44,donna3@adventure-works.com
03/13/2015,SO45657,1,3578.27,AW Comas,BK-R93R-44,taylor14@adventure-works.com
03/30/2015,SO45771,1,3578.27,AW Breña,BK-R93R-56,danielle23@adventure-works.com
03/22/2015,SO45718,1,3578.27,AW Breña,BK-R93R-44,lauren35@adventure-works.com
03/01/2015,SO45583,1,3578.27,AW Comas,BK-R93R-44,kyle11@adventure-works.com
03/23/2015,SO45723,1,3578.27,AW Breña,BK-R93R-44,katelyn26@adventure-works.com
03/18/2015,SO45695,1,3578.27,AW Breña,BK-R93R-44,seth42@adventure-works.com
03/09/2015,SO45636,1,3578.27,AW Comas,BK-R93R-44,spencer22@adventure-works.com
03/07/2015,SO45625,1,3578.27,AW Breña,BK-R93R-56,hunter53@adventure-works.com
03/04/2015,SO45604,1,3578.27,AW Comas,BK-R93R-56,victoria66@adventure-works.com
03/18/2015,SO45696,1,3578.27,AW Breña,BK-R93R-56,rafael26@adventure-works.com
03/29/2015,SO45769,1,3578.27,AW Breña,BK-R93R-56,jaime48@adventure-works.com
03/28/2015,SO45760,1,3578.27,AW Breña,BK-R93R-44,andy9@adventure-works.com
02/28/2015,SO45511,1,3578.27,AW Lurin,BK-R93R-44,steve5@adventure-works.com
03/02/2015,SO45586,1,3578.27,AW Lurin,BK-R93R-44,joel8@adventure-works.com
03/03/2015,SO45595,1,3578.27,AW Breña,BK-R93R-56,shannon6@adventure-works.com
03/04/2015,SO45605,1,3578.27,AW Breña,BK-R93R-44,destiny26@adventure-works.com
03/06/2015,SO45613,1,3578.27,AW Comas,BK-R93R-56,christian26@adventure-works.com
03/06/2015,SO45618,1,3578.27,AW Lurin,BK-R93R-44,dawn32@adventure-works.com
03/09/2015,SO45637,1,3578.27,AW Comas,BK-R93R-56,ariana19@adventure-works.com
03/15/2015,SO45669,1,3578.27,AW Breña,BK-R93R-56,joan7@adventure-works.com
03/16/2015,SO45679,1,3578.27,AW Breña,BK-R93R-56,alberto11@adventure-works.com
03/18/2015,SO45697,1,3578.27,AW Breña,BK-R93R-56,mya17@adventure-works.com
03/19/2015,SO45701,1,3578.27,AW Breña,BK-R93R-44,nicole9@adventure-works.com
03/24/2015,SO45732,1,3578.27,AW Breña,BK-R93R-44,dakota3@adventure-works.com
03/24/2015,SO45734,1,3578.27,AW Comas,BK-R93R-56,haley27@adventure-works.com
03/24/2015,SO45733,1,3578.27,AW Breña,BK-R93R-44,ryan39@adventure-works.com
03/27/2015,SO45754,1,3578.27,AW Comas,BK-R93R-44,austin14@adventure-works.com
03/26/2015,SO45747,1,3578.27,AW Breña,BK-R93R-56,justin10@adventure-works.com
03/27/2015,SO45755,1,3578.27,AW Breña,BK-R93R-56,logan25@adventure-works.com
03/28/2015,SO45761,1,3578.27,AW Breña,BK-R93R-56,isaiah45@adventure-works.com
02/04/2015,SO45364,1,3578.27,AW Trujillo,BK-R93R-44,claudia2@adventure-works.com
02/24/2015,SO45483,1,3578.27,AW Trujillo,BK-R93R-56,adriana2@adventure-works.com
03/31/2015,SO45775,1,3578.27,AW Trujillo,BK-R93R-56,josé5@adventure-works.com
03/17/2015,SO45683,1,3578.27,AW Trujillo,BK-R93R-44,ian14@adventure-works.com
03/07/2015,SO45623,1,3578.27,AW Trujillo,BK-R93R-44,jessica33@adventure-works.com
